['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:78', '00:00:00:00:00:8a', '0x0x806', '2', 'output=8']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:47', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:20', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:39', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:24', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:49', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:52', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:3b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1e', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:4d', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:51', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5e', '00:00:00:00:00:8c', '0x0x806', '5', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:3e', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:30', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:27', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:16', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5c', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:31', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:17', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:50', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:37', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:3c', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:36', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0f', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:18', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:62', '00:00:00:00:00:8c', '0x0x806', '9', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:2b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:19', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:2e', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:2a', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:4f', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:38', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1d', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:3a', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:21', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5f', '00:00:00:00:00:8c', '0x0x806', '6', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:2d', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:23', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:2f', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:22', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:53', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:14', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:60', '00:00:00:00:00:8c', '0x0x806', '7', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:61', '00:00:00:00:00:8c', '0x0x806', '8', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:26', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:32', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0c', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:4b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1f', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:28', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:4e', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:25', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:4c', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:3f', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:33', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:34', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '42', '1', '9007199254740992', '00:00:00:00:00:54', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:29', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:15', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1c', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1a', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:49', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:01', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:2e', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:4d', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:35', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3e', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:21', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:17', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3a', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:23', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:53', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2f', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:30', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3b', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:31', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:14', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:30', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1d', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:51', '0x0x800', '11', 'output=2']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:18', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:19', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:25', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:48', '0x0x800', '11', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:60', '00:00:00:00:00:8c', '0x0x800', '7', 'output=11']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:60', '0x0x800', '11', 'output=7']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:51', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:22', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5c', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:03', '0x0x800', '11', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:61', '00:00:00:00:00:8c', '0x0x800', '8', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:23', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1f', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:32', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:21', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3c', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:16', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:24', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:36', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0e', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:09', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3f', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:29', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:39', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:19', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3d', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:50', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4f', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:52', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:08', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:35', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:16', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:54', '0x0x800', '11', 'output=2']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:61', '0x0x800', '11', 'output=8']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:4f', '0x0x800', '11', 'output=2']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:48', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1c', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0a', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:62', '0x0x800', '11', 'output=9']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:38', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:18', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:27', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3f', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:2f', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:5f', '0x0x800', '11', 'output=6']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:11', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:33', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:39', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:47', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:53', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:28', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:2b', '0x0x800', '11', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5f', '00:00:00:00:00:8c', '0x0x800', '6', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:17', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:13', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:26', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:36', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:49', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0b', '0x0x800', '11', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4e', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:5d', '0x0x800', '11', 'output=4']
